source_file,string_id,jp,current_dup_content,candidate_counts_json,suggested_content,suggestion_reason
dup:strtbl,dup:6db3190ba5c6,"<pause:0/><c1e:0/>一定期間VITガ5アップする
",<pause:0/><c1e:0/>暂时提升体力5点,"[[""<pause:0/><c1e:0/>一定时间体力提升5点"", 1], [""<pause:0/><c1e:0/>一定期间VIT提升5点"", 1], [""<pause:0/><c1e:0/>一定时间内VIT提升5点"", 1], [""<pause:0/><c1e:0/>暂时提升体力5点"", 1]]",,
dup:strtbl,dup:6ee8277ae57b,"<c1c:13/><pause:0/><c1e:0/>疾風糸無効<NAME/><NAME/>電撃糸反射
地変糸に弱い","<c1c:13/><pause:0/><c1e:0/>疾风无效<NAME/><NAME/>反射电击
弱地变","[[""<c1c:13/><pause:0/><c1e:0/>疾风无效<NAME/><NAME/>电击反射\n地变弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>风无效<NAME/><NAME/>电反射\n\n弱点：地"", 1], [""<c1c:13/><pause:0/><c1e:0/>疾风属性无效<NAME/><NAME/>电击属性反射\n地变属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>疾风无效<NAME/><NAME/>反射电击\n弱地变"", 1]]",,
dup:strtbl,dup:714bee9125bc,"<pause:0/><c1e:0/>一定期間VITガ1アップする
",<pause:0/><c1e:0/>暂时提升体力1点,"[[""<pause:0/><c1e:0/>一定时间体力提升1点"", 2], [""<pause:0/><c1e:0/>暂时VIT提升1"", 1], [""<pause:0/><c1e:0/>一定期间VIT提升1点"", 1], [""<pause:0/><c1e:0/>一定时间内体力+1"", 1], [""<pause:0/><c1e:0/>一定时间内VIT提升1点"", 1], [""<pause:0/><c1e:0/>一定时间内VIT+1"", 1], [""<pause:0/><c1e:0/>暂时提升体力1点"", 1]]",<pause:0/><c1e:0/>一定时间体力提升1点,position_majority
dup:strtbl,dup:718c993c50b4,"<c1c:13/><pause:0/><c1e:0/>地変糸を吸収する
疾風糸に弱い","<c1c:13/><pause:0/><c1e:0/>吸收地变
弱疾风","[[""<c1c:13/><pause:0/><c1e:0/>地变吸收\n疾风弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>吸收地属性\n\n弱点：风"", 1], [""<c1c:13/><pause:0/><c1e:0/>地变属性吸收\n疾风属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>吸收地变\n弱疾风"", 1]]",,
dup:strtbl,dup:7996686bab8f,"<pause:0/><c1e:0/>炎上を予告するカード
そのまんま
","<pause:0/><c1e:0/>炎上预告卡
名副其实","[[""<pause:0/><c1e:0/>火灾预告卡\n名副其实"", 2], [""<pause:0/><c1e:0/>预示火灾的卡\n名副其实"", 1], [""<pause:0/><c1e:0/>炎上预告卡\n名副其实"", 1]]","<pause:0/><c1e:0/>火灾预告卡
名副其实",position_majority
dup:strtbl,dup:7a7a2f3e6d11,"<c1c:13/><pause:0/><c1e:0/>暗黒糸を反射する
神聖糸に弱い","<c1c:13/><pause:0/><c1e:0/>反射暗黑
弱神圣","[[""<c1c:13/><pause:0/><c1e:0/>暗黑反射\n神圣弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射暗系\n弱圣系"", 1], [""<c1c:13/><pause:0/><c1e:0/>暗黑属性反射\n神圣属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射暗黑\n弱神圣"", 1]]",,
dup:strtbl,dup:7d34b2814646,"<c1c:13/><pause:0/><c1e:0/>物理攻撃を反射する
魔法攻撃に弱い","<c1c:13/><pause:0/><c1e:0/>物理攻击反射
魔法攻击弱点","[[""<c1c:13/><pause:0/><c1e:0/>物攻反射\n魔攻弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>物攻反射\n魔攻弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>物理反射\n魔法弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>物理攻击反射\n魔法攻击弱点"", 1]]",,
dup:strtbl,dup:7e3fb013b376,"相性ガ悪く降魔できません
",相性不佳无法装备,"[[""相性差无法降魔"", 1], [""相性差，无法装备"", 1], [""相性差无法装备"", 1], [""相性差，无法召唤Persona"", 1], [""相性不佳无法降魔"", 1], [""相性不佳无法装备"", 1]]",,
dup:strtbl,dup:7ff34fed6ef6,"<c1c:13/><pause:0/><c1e:0/>地変糸無効<NAME/><NAME/>疾風糸に弱い
氷結/電撃/核熱糸を吸収","<c1c:13/><pause:0/><c1e:0/>地变无效<NAME/><NAME/>弱疾风
吸收冰结/电击/核热","[[""<c1c:13/><pause:0/><c1e:0/>地变无效<NAME/><NAME/>疾风弱\n冰结/电击/核热吸收"", 1], [""<c1c:13/><pause:0/><c1e:0/>地系无效<NAME/><NAME/>弱风系\n吸收冰/电/核系"", 1], [""<c1c:13/><pause:0/><c1e:0/>地变属性无效<NAME/><NAME/>疾风属性弱点\n冰结/电击/核热属性吸收"", 1], [""<c1c:13/><pause:0/><c1e:0/>地变无效<NAME/><NAME/>弱疾风\n吸收冰结/电击/核热"", 1]]",,
dup:strtbl,dup:810707dd5d5d,"<c1c:13/><pause:0/><c1e:0/>水撃/神聖/暗黒糸無効
火炎糸に弱い","<c1c:13/><pause:0/><c1e:0/>无效水击/神圣/暗黑属性
弱点火焰属性","[[""<c1c:13/><pause:0/><c1e:0/>阿夸/神圣/暗黑系无效\n亚基系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>无效阿夸/神圣/暗黑\n弱点亚基"", 1], [""<c1c:13/><pause:0/><c1e:0/>阿夸/神圣/暗黑系无效\n对亚基系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>无效阿夸/神圣/暗黑属性\n弱点亚基属性"", 1]]",,
dup:strtbl,dup:82111154c158,"<c1c:13/><pause:0/><c1e:0/>疾風/神聖/暗黒糸無効
地変糸に弱い","<c1c:13/><pause:0/><c1e:0/>无效疾风/神圣/暗黑属性
弱点地变属性","[[""<c1c:13/><pause:0/><c1e:0/>疾风/神圣/暗黑系无效\n地变系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>无效疾风/神圣/暗黑\n弱点地变"", 1], [""<c1c:13/><pause:0/><c1e:0/>疾风/神圣/暗黑系无效\n地变系弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>无效疾风/神圣/暗黑属性\n弱点地变属性"", 1]]",,
dup:strtbl,dup:826c05f06f88,"<c1c:13/><pause:0/><c1e:0/>火炎吸収<NAME/><NAME/>核熱/神聖無効
水撃/氷結糸に弱い","<c1c:13/><pause:0/><c1e:0/>吸收火焰<NAME/><NAME/>无效核热/神圣
弱点水击/冰结属性","[[""<c1c:13/><pause:0/><c1e:0/>亚基吸收<NAME/><NAME/>核热/神圣无效\n阿夸/冰结系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>吸收亚基<NAME/><NAME/>无效核热/神圣\n弱点阿夸/冰结"", 1], [""<c1c:13/><pause:0/><c1e:0/>亚基吸收<NAME/><NAME/>核热/神圣无效\n阿夸/冰结系弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>吸收亚基<NAME/><NAME/>无效核热/神圣\n弱点阿夸/冰结属性"", 1]]",,
dup:strtbl,dup:82e1f167f850,"<pause:0/><c1e:0/>一定期間STRガ3アップする
",<pause:0/><c1e:0/>暂时提升力量3点,"[[""<pause:0/><c1e:0/>一定时间内STR+3"", 2], [""<pause:0/><c1e:0/>一段时间内STR+3"", 1], [""<pause:0/><c1e:0/>一定时间力量提升3点"", 1], [""<pause:0/><c1e:0/>一定期间STR提升3点"", 1], [""<pause:0/><c1e:0/>一定期间STR提升3"", 1], [""<pause:0/><c1e:0/>一定时间内STR提升3点"", 1], [""<pause:0/><c1e:0/>暂时提升力量3点"", 1]]",<pause:0/><c1e:0/>一定时间内STR+3,position_majority
dup:strtbl,dup:839c4c262a72,"<c1c:13/><pause:0/><c1e:0/>暗黒糸を無効にする
神聖糸に弱い","<c1c:13/><pause:0/><c1e:0/>暗黑无效
弱神圣","[[""<c1c:13/><pause:0/><c1e:0/>暗黑无效\n神圣弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>暗系无效\n弱圣系"", 1], [""<c1c:13/><pause:0/><c1e:0/>暗黑属性无效\n神圣属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>暗黑无效\n弱神圣"", 1]]",,
dup:strtbl,dup:84e7ee961cfe,"<c1c:13/><pause:0/><c1e:0/>物理に強い<NAME/><NAME/>暗黒糸無効
火炎/神聖糸に弱い","<c1c:13/><pause:0/><c1e:0/>强物理<NAME/><NAME/>暗黑无效
弱火炎/神圣","[[""<c1c:13/><pause:0/><c1e:0/>物理强<NAME/><NAME/>暗黑系无效\n亚基/神圣系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>物攻强<NAME/><NAME/>暗系无效\n弱亚基/圣系"", 1], [""<c1c:13/><pause:0/><c1e:0/>物理抗性<NAME/><NAME/>暗黑无效\n亚基/神圣属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>强物理<NAME/><NAME/>暗黑无效\n弱亚基/神圣"", 1]]",,
dup:strtbl,dup:85346a85ef96,"<c1c:13/><pause:0/><c1e:0/>水撃糸を無効にする
火炎糸に弱い","<c1c:13/><pause:0/><c1e:0/>水击无效
弱火炎","[[""<c1c:13/><pause:0/><c1e:0/>阿夸无效\n亚基弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>水无效\n\n弱点：亚基"", 1], [""<c1c:13/><pause:0/><c1e:0/>阿夸属性无效\n亚基属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>阿夸无效\n弱亚基"", 1]]",,
dup:strtbl,dup:878502eb8bb7,"<c1c:13/><pause:0/><c1e:0/>火炎/神聖糸を無効にする
水撃/氷結/暗黒糸に弱い","<c1c:13/><pause:0/><c1e:0/>火炎/神圣无效
水击/冰结/暗黑弱","[[""<c1c:13/><pause:0/><c1e:0/>亚基/神圣无效\n阿夸/冰结/暗黑弱"", 2], [""<c1c:13/><pause:0/><c1e:0/>亚基/神圣系无效\n阿夸/冰结/暗黑系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>亚基/神圣系无效化\n对阿夸/冰结/暗黑系弱"", 1]]","<c1c:13/><pause:0/><c1e:0/>亚基/神圣无效
阿夸/冰结/暗黑弱",position_majority
dup:strtbl,dup:87bd3c90d7a9,"<pause:0/><c1e:0/>って賞味期限切れてるぞ
",<pause:0/><c1e:0/>已过期,"[[""<pause:0/><c1e:0/>保质期过了啊"", 1], [""<pause:0/><c1e:0/>喂，保质期过了"", 1], [""<pause:0/><c1e:0/>已过期了哦"", 1], [""<pause:0/><c1e:0/>已过期"", 1]]",,
dup:strtbl,dup:88b424eebde1,"<pause:0/><c1e:0/>一定期間TECガ2アップする
",<pause:0/><c1e:0/>暂时提升技巧2点,"[[""<pause:0/><c1e:0/>一定时间技巧提升2点"", 2], [""<pause:0/><c1e:0/>暂时TEC提升2"", 1], [""<pause:0/><c1e:0/>一定期间TEC提升2点"", 1], [""<pause:0/><c1e:0/>一定时间内技巧+2"", 1], [""<pause:0/><c1e:0/>一定时间内TEC提升2点"", 1], [""<pause:0/><c1e:0/>一定时间内TEC+2"", 1], [""<pause:0/><c1e:0/>暂时提升技巧2点"", 1]]",<pause:0/><c1e:0/>一定时间技巧提升2点,position_majority
dup:strtbl,dup:8a017d0326c7,"<c1c:13/><pause:0/><c1e:0/>神聖糸を反射する
暗黒糸に弱い","<c1c:13/><pause:0/><c1e:0/>反射神圣
弱暗黑","[[""<c1c:13/><pause:0/><c1e:0/>神圣反射\n暗黑弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射圣系\n弱暗系"", 1], [""<c1c:13/><pause:0/><c1e:0/>神圣属性反射\n暗黑属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射神圣\n弱暗黑"", 1]]",,
dup:strtbl,dup:8bbf52586256,"<c1c:13/><pause:0/><c1e:0/>疾風糸を吸収する
地変糸に弱い","<c1c:13/><pause:0/><c1e:0/>吸收疾风
弱地变","[[""<c1c:13/><pause:0/><c1e:0/>疾风吸收\n地变弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>吸收风属性\n\n弱点：地"", 1], [""<c1c:13/><pause:0/><c1e:0/>疾风属性吸收\n地变属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>吸收疾风\n弱地变"", 1]]",,
dup:strtbl,dup:8c4247646b47,"<c1c:13/><pause:0/><c1e:0/>物理攻撃を無効にする
魔法攻撃に弱い","<c1c:13/><pause:0/><c1e:0/>物理攻击无效
魔法攻击弱点","[[""<c1c:13/><pause:0/><c1e:0/>物攻无效\n魔攻弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>物攻无效\n魔攻弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>物理无效\n魔法弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>物理攻击无效\n魔法攻击弱点"", 1]]",,
dup:strtbl,dup:8d87861b182b,"<c1c:13/><pause:0/><c1e:0/>火炎糸反射<NAME/><NAME/>核熱糸に強い
水撃糸に弱い","<c1c:13/><pause:0/><c1e:0/>火炎反射<NAME/><NAME/>核热强
水击弱","[[""<c1c:13/><pause:0/><c1e:0/>亚基反射<NAME/><NAME/>核热强\n阿夸弱"", 2], [""<c1c:13/><pause:0/><c1e:0/>亚基系反射<NAME/><NAME/>核热系强\n阿夸系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>亚基系反射<NAME/><NAME/>对核热系强\n对阿夸系弱"", 1]]","<c1c:13/><pause:0/><c1e:0/>亚基反射<NAME/><NAME/>核热强
阿夸弱",position_majority
dup:strtbl,dup:91cb6cddf26c,"<c1c:13/><pause:0/><c1e:0/>魔法攻撃を無効にする
物理攻撃に弱い","<c1c:13/><pause:0/><c1e:0/>魔法攻击无效
物理攻击弱点","[[""<c1c:13/><pause:0/><c1e:0/>魔攻无效\n物攻弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>魔攻无效\n物攻弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>魔法无效\n物理弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>魔法攻击无效\n物理攻击弱点"", 1]]",,
dup:strtbl,dup:94224464ab4d,"<c1c:13/><pause:0/><c1e:0/>地変/神聖/暗黒糸無効
疾風糸に弱い","<c1c:13/><pause:0/><c1e:0/>无效地变/神圣/暗黑属性
弱点疾风属性","[[""<c1c:13/><pause:0/><c1e:0/>地变/神圣/暗黑系无效\n疾风系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>无效地变/神圣/暗黑\n弱点疾风"", 1], [""<c1c:13/><pause:0/><c1e:0/>地变/神圣/暗黑系无效\n对疾风系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>无效地变/神圣/暗黑属性\n弱点疾风属性"", 1]]",,
dup:strtbl,dup:950b5524d379,"自意識過剰
",自意识过剩,"[[""自我过剩"", 1], [""自我意识过剩"", 1], [""自意识过剩"", 1]]",,
dup:strtbl,dup:98427d1776f0,"<c1c:13/><pause:0/><c1e:0/>水撃/神聖糸を無効にする
火炎/核熱/暗黒糸に弱い","<c1c:13/><pause:0/><c1e:0/>无效水击/神圣属性
弱点火焰/核热/暗黑属性","[[""<c1c:13/><pause:0/><c1e:0/>阿夸/神圣系无效\n亚基/核热/暗黑系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>无效阿夸/神圣\n弱点亚基/核热/暗黑"", 1], [""<c1c:13/><pause:0/><c1e:0/>阿夸/神圣系无效化\n对亚基/核热/暗黑系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>无效阿夸/神圣属性\n弱点亚基/核热/暗黑属性"", 1]]",,
dup:strtbl,dup:9ac2fcbd1aa2,"<c1c:13/><pause:0/><c1e:0/>氷結/電撃/核熱糸に強い
打撃/戦技糸に弱い","<c1c:13/><pause:0/><c1e:0/>强冰结/电击/核热
弱打击/战技","[[""<c1c:13/><pause:0/><c1e:0/>冰结/电击/核热系强\n打击/战技系弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>抗冰/电/核系\n弱打击/战技系"", 1], [""<c1c:13/><pause:0/><c1e:0/>冰结/电击/核热抗性\n打击/战技属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>强冰结/电击/核热\n弱打击/战技"", 1]]",,
dup:strtbl,dup:9c8d8b8e3523,"<pause:0/><c1e:0/>一定期間AGIガ1アップする
",<pause:0/><c1e:0/>暂时提升敏捷1点,"[[""<pause:0/><c1e:0/>一定时间敏捷提升1点"", 2], [""<pause:0/><c1e:0/>暂时AGI提升1"", 2], [""<pause:0/><c1e:0/>一定时间内敏捷+1"", 2], [""<pause:0/><c1e:0/>暂时提升敏捷1点"", 2]]",,
dup:strtbl,dup:9cec0213643c,"<c1c:13/><pause:0/><c1e:0/>疾風糸を反射する
地変糸に弱い","<c1c:13/><pause:0/><c1e:0/>反射疾风
弱地变","[[""<c1c:13/><pause:0/><c1e:0/>疾风反射\n地变弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射风属性\n\n弱点：地"", 1], [""<c1c:13/><pause:0/><c1e:0/>疾风属性反射\n地变属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射疾风\n弱地变"", 1]]",,
dup:strtbl,dup:9d1daeaad309,"<pause:0/><c1e:0/>炎上を予告するカードSUN
",<pause:0/><c1e:0/>炎上预告卡SUN,"[[""<pause:0/><c1e:0/>火灾预告卡SUN"", 2], [""<pause:0/><c1e:0/>预示火灾的卡SUN"", 1], [""<pause:0/><c1e:0/>炎上预告卡SUN"", 1]]",<pause:0/><c1e:0/>火灾预告卡SUN,position_majority
dup:strtbl,dup:9f3ab75b10f9,"<pause:0/><c1e:0/>一定期間TECガ5アップする
",<pause:0/><c1e:0/>一定时间内TEC+5,"[[""<pause:0/><c1e:0/>一段时间内TEC+5"", 1], [""<pause:0/><c1e:0/>暂时TEC提升5"", 1], [""<pause:0/><c1e:0/>一定时间内技巧+5"", 1], [""<pause:0/><c1e:0/>一定时间内TEC+5"", 1]]",,
dup:strtbl,dup:a2e0f21e2883,"<pause:0/><c1e:0/>なんだ、メッキじゃん
",<pause:0/><c1e:0/>什么，是镀金的,"[[""<pause:0/><c1e:0/>是镀金的啊"", 1], [""<pause:0/><c1e:0/>什么嘛，镀金的啊"", 1], [""<pause:0/><c1e:0/>什么啊，镀金的"", 1], [""<pause:0/><c1e:0/>什么，是镀金的"", 1]]",,
dup:strtbl,dup:a45d13e120e2,"<c1c:13/><pause:0/><c1e:0/>神聖/暗黒糸を反射する
",<c1c:13/><pause:0/><c1e:0/>反射神圣/暗黑,"[[""<c1c:13/><pause:0/><c1e:0/>神圣/暗黑反射"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射圣/暗系"", 1], [""<c1c:13/><pause:0/><c1e:0/>神圣/暗黑属性反射"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射神圣/暗黑"", 1]]",,
dup:strtbl,dup:a6a0e83e44e1,"<c1c:13/><pause:0/><c1e:0/>神経/精神糸を無効にする
",<c1c:13/><pause:0/><c1e:0/>神经/精神无效,"[[""<c1c:13/><pause:0/><c1e:0/>神经/精神无效"", 2], [""<c1c:13/><pause:0/><c1e:0/>神经/精神系无效"", 1], [""<c1c:13/><pause:0/><c1e:0/>神经/精神属性无效"", 1]]",,
dup:strtbl,dup:a898d860fb23,"<pause:0/><c1e:0/>一定期間AGIガ5アップする
",<pause:0/><c1e:0/>一定时间内敏捷提升5点,"[[""<pause:0/><c1e:0/>一段时间内AGI+5"", 1], [""<pause:0/><c1e:0/>一定时间内AGI+5"", 1], [""<pause:0/><c1e:0/>一定期间AGI提升5"", 1], [""<pause:0/><c1e:0/>一定时间内敏捷提升5点"", 1]]",,
dup:strtbl,dup:a997c95d9d7c,"<pause:0/><c1e:0/>一定期間STRガ1アップする
",<pause:0/><c1e:0/>暂时提升力量1点,"[[""<pause:0/><c1e:0/>暂时STR提升1"", 2], [""<pause:0/><c1e:0/>一段时间内STR+1"", 1], [""<pause:0/><c1e:0/>一定时间力量提升1点"", 1], [""<pause:0/><c1e:0/>一定时间内力量+1"", 1], [""<pause:0/><c1e:0/>一定时间内STR提升1点"", 1], [""<pause:0/><c1e:0/>一定时间内STR+1"", 1], [""<pause:0/><c1e:0/>暂时提升力量1点"", 1]]",<pause:0/><c1e:0/>暂时STR提升1,position_majority
dup:strtbl,dup:af760c5ec1d4,"<c1c:13/><pause:0/><c1e:0/>地変糸を反射する
疾風糸に弱い","<c1c:13/><pause:0/><c1e:0/>反射地变
弱疾风","[[""<c1c:13/><pause:0/><c1e:0/>地变反射\n疾风弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射地属性\n\n弱点：风"", 1], [""<c1c:13/><pause:0/><c1e:0/>地变属性反射\n疾风属性弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>反射地变\n弱疾风"", 1]]",,
dup:strtbl,dup:b3137c4bf623,"<pause:0/><c1e:0/>一定期間TECガ4アップする
",<pause:0/><c1e:0/>暂时提升技巧4点,"[[""<pause:0/><c1e:0/>一定时间内TEC+4"", 2], [""<pause:0/><c1e:0/>一定时间内技巧+4"", 2], [""<pause:0/><c1e:0/>一段时间内TEC+4"", 1], [""<pause:0/><c1e:0/>一定时间技巧提升4点"", 1], [""<pause:0/><c1e:0/>暂时TEC提升4"", 1], [""<pause:0/><c1e:0/>暂时提升技巧4点"", 1]]",,
dup:strtbl,dup:b6b76ffbc62e,"すでに降魔しています
",已经装备,"[[""已召唤Persona"", 2], [""已经装备"", 2], [""已经召唤Persona"", 1], [""已经降魔"", 1]]",,
dup:strtbl,dup:b7518d1530e0,"<pause:0/><c1e:0/>一定期間VITガ7アップする
",<pause:0/><c1e:0/>暂时提升体力7点,"[[""<pause:0/><c1e:0/>一定时间体力提升7点"", 1], [""<pause:0/><c1e:0/>暂时VIT提升7"", 1], [""<pause:0/><c1e:0/>一定时间内体力+7"", 1], [""<pause:0/><c1e:0/>暂时提升体力7点"", 1]]",,
dup:strtbl,dup:bb5f380a1f78,"入れ替えるペルソナを選択してください
",请选择要替换的Persona,"[[""请选择要替换的Persona"", 2], [""选择替换的Persona"", 1], [""请选择替换Persona"", 1]]",,
dup:strtbl,dup:bbb5b4015256,"<pause:0/><c1e:0/>ほのかな喜び?
",<pause:0/><c1e:0/>隐约的喜悦？,"[[""<pause:0/><c1e:0/>隐约之喜？"", 1], [""<pause:0/><c1e:0/>微悦？"", 1], [""<pause:0/><c1e:0/>微小的喜悦？"", 1], [""<pause:0/><c1e:0/>隐约的喜悦？"", 1]]",,
dup:strtbl,dup:be72d8b2be30,"<c1c:13/><pause:0/><c1e:0/>飛具/投具糸を反射する
",<c1c:13/><pause:0/><c1e:0/>射击/投掷系反射,"[[""<c1c:13/><pause:0/><c1e:0/>飞具/投具系反射"", 2], [""<c1c:13/><pause:0/><c1e:0/>飞具/投具属性反射"", 1], [""<c1c:13/><pause:0/><c1e:0/>射击/投掷系反射"", 1]]",<c1c:13/><pause:0/><c1e:0/>飞具/投具系反射,position_majority
dup:strtbl,dup:c056c35682d8,"<pause:0/><c1e:0/>一定期間AGIガ8アップする
",<pause:0/><c1e:0/>一定时间内AGI+8,"[[""<pause:0/><c1e:0/>一定时间内AGI+8"", 2], [""<pause:0/><c1e:0/>一段时间内AGI+8"", 1], [""<pause:0/><c1e:0/>一定时间内敏捷+8"", 1]]",,
dup:strtbl,dup:c1df10e6c601,"<c1c:13/><pause:0/><c1e:0/>魔法攻撃に強い
物理攻撃に弱い","<c1c:13/><pause:0/><c1e:0/>魔法攻击强
物理攻击弱","[[""<c1c:13/><pause:0/><c1e:0/>魔法攻击强\n物理攻击弱"", 3], [""<c1c:13/><pause:0/><c1e:0/>魔法攻击抗性\n物理攻击弱点"", 2], [""<c1c:13/><pause:0/><c1e:0/>魔攻抗性\n物攻弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>魔攻耐性\n物攻弱"", 1], [""<c1c:13/><pause:0/><c1e:0/>魔法耐性\n物理弱点"", 1]]",,
dup:strtbl,dup:c1e4e79a4378,"<pause:0/><c1e:0/>これも本物・・・
いや、メッキガ厚いだけだ
","<pause:0/><c1e:0/>这个也是真货...
不，只是镀层厚","[[""<pause:0/><c1e:0/>这个也真货…\n不，镀层厚而已"", 1], [""<pause:0/><c1e:0/>这个也是真的……\n不，只是镀层厚"", 1], [""<pause:0/><c1e:0/>这个也真...\n不，镀层厚而已"", 1], [""<pause:0/><c1e:0/>这个也是真货...\n不，只是镀层厚"", 1]]",,
dup:strtbl,dup:c264bf3d8966,"生まれ変わらせるペルソナを選択してください
",请选择要变异的Persona,"[[""请选择要重生的Persona"", 1], [""选择要重生的Persona"", 1], [""请选择重生Persona"", 1], [""请选择要变异的Persona"", 1]]",,
dup:strtbl,dup:c2965c59358d,"<pause:0/><c1e:0/>タクシー運転手の帽子<SURNAME/>By富永
",<pause:0/><c1e:0/>的哥帽子<SURNAME/>By富永,"[[""<pause:0/><c1e:0/>出租车帽<SURNAME/>By富永"", 1], [""<pause:0/><c1e:0/>出租车司机帽<SURNAME/>By富永"", 1], [""<pause:0/><c1e:0/>出租车司机帽<SURNAME/>by富永"", 1], [""<pause:0/><c1e:0/>的哥帽子<SURNAME/>By富永"", 1]]",,
dup:strtbl,dup:c32f84a987b5,"<c1c:13/><pause:0/><c1e:0/>火炎糸無効<NAME/><NAME/>核熱糸反射
水撃糸に弱い","<c1c:13/><pause:0/><c1e:0/>火炎无效<NAME/><NAME/>反射核热
弱水击","[[""<c1c:13/><pause:0/><c1e:0/>亚基无效<NAME/><NAME/>核热反射\n阿夸弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>亚基系无效<NAME/><NAME/>核热反射\n\n弱点：水"", 1], [""<c1c:13/><pause:0/><c1e:0/>亚基系无效<NAME/><NAME/>核热系反射\n阿夸弱点"", 1], [""<c1c:13/><pause:0/><c1e:0/>亚基无效<NAME/><NAME/>反射核热\n弱阿夸"", 1]]",,
dup:strtbl,dup:c36ea6fd6e2b,"降魔しているペルソナは外せません
",装备中Persona无法卸下,"[[""装备中的Persona无法卸下"", 2], [""已降魔Persona无法卸下"", 1], [""装备中Persona无法卸下"", 1]]",装备中的Persona无法卸下,position_majority
dup:strtbl,dup:c4182ed23f59,"<pause:0/><c1e:0/>水晶で出来た髑髏
どこか地なのかよくわからない
","<pause:0/><c1e:0/>水晶骷髅
不知是否地属性","[[""<pause:0/><c1e:0/>水晶头骨\n不知为何有大地属性"", 1], [""<pause:0/><c1e:0/>水晶骷髅\n产地不明"", 1], [""<pause:0/><c1e:0/>水晶骷髅\n不知为何像地属性"", 1], [""<pause:0/><c1e:0/>水晶骷髅\n不知是否地属性"", 1]]",,
dup:strtbl,dup:c4721479b316,"召喚するペルソナを選択してください
",请选择召唤的Persona,"[[""请选择要召唤的Persona"", 1], [""选择召唤的Persona"", 1], [""请选择召唤Persona"", 1], [""请选择召唤的Persona"", 1]]",,
