classification,source_file,string_id,local_path,jp,local_content,candidate_contents_json,merged_contents_json
merged_versions_conflict,script:453_8,script:453_8:diag26,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>か〜!<SURNAME/>もうキメちまったのかぁ?
<SURNAME/>ここは学校だぜ?<SURNAME/>ったくうらやましいねぇ〜
<SURNAME/>一人くらいわけてくれよお。","
<SURNAME/>啊〜!<SURNAME/>已经搞定了吗?
<SURNAME/>这里可是学校啊?<SURNAME/>真羡慕死我了〜
<SURNAME/>分我一个嘛。","[""\n<SURNAME/>啊〜!<SURNAME/>你已经对她们出手了吗? \n<SURNAME/>这里可是学校啊?<SURNAME/>真羡慕死我了〜 \n<SURNAME/>你分我一个嘛。"", ""<SURNAME/>啊〜!<SURNAME/>你已经对她们出手了吗? <SURNAME/>这里可是学校啊?<SURNAME/>真羡慕死我了〜 你分我一个嘛。<SURNAME/>"", ""<SURNAME/>啊〜!<SURNAME/>你已经对她们出手了吗? <SURNAME/>这里可是学校啊?<SURNAME/>真羡慕死我了〜 <SURNAME/>你分我一个嘛。""]","[""\n<SURNAME/>啊〜!<SURNAME/>你已经对她们出手了吗? \n<SURNAME/>这里可是学校啊?<SURNAME/>真羡慕死我了〜 \n<SURNAME/>你分我一个嘛。"", ""<SURNAME/>啊〜!<SURNAME/>你已经对她们出手了吗? <SURNAME/>这里可是学校啊?<SURNAME/>真羡慕死我了〜 你分我一个嘛。<SURNAME/>"", ""<SURNAME/>啊〜!<SURNAME/>你已经对她们出手了吗? <SURNAME/>这里可是学校啊?<SURNAME/>真羡慕死我了〜 <SURNAME/>你分我一个嘛。""]"
merged_versions_conflict,script:453_8,script:453_8:diag28,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>お前はお姉さんたちとお出かけか?
<SURNAME/>いいねぇ〜俺も連れてけよ!!","
<SURNAME/>你是和姐姐们出去吗?
<SURNAME/>真好〜带上我啊!!","[""\n<SURNAME/>你是要和大姐姐们一起出去吗? \n<SURNAME/>真好〜也带上我啊!!"", ""<SURNAME/>你是要和大姐姐们一起出去吗? <SURNAME/>真好〜带上我啊!!""]","[""\n<SURNAME/>你是要和大姐姐们一起出去吗? \n<SURNAME/>真好〜也带上我啊!!"", ""<SURNAME/>你是要和大姐姐们一起出去吗? <SURNAME/>真好〜带上我啊!!""]"
merged_versions_conflict,script:453_8,script:453_8:diag29,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>アハハハ!
<SURNAME/>洋子の奴、いい気味じゃん!!
<SURNAME/>あれじゃ黒須<SURNAME/>純子みたくなんかなれないし?","
<SURNAME/>啊哈哈哈!
<SURNAME/>洋子那家伙，活该!!
<SURNAME/>那样可成不了黑须<SURNAME/>纯子那样吧?","[""\n<SURNAME/>啊哈哈哈! \n<SURNAME/>洋子那家伙，活该!! \n<SURNAME/>那样的话就成不了黑须<SURNAME/>纯子那样的人了吧?"", ""<SURNAME/>啊哈哈哈! <SURNAME/>洋子那家伙，活该!! <SURNAME/>这下可成不了黑须<SURNAME/>纯子那样了吧?""]","[""\n<SURNAME/>啊哈哈哈! \n<SURNAME/>洋子那家伙，活该!! \n<SURNAME/>那样的话就成不了黑须<SURNAME/>纯子那样的人了吧?"", ""<SURNAME/>啊哈哈哈! <SURNAME/>洋子那家伙，活该!! <SURNAME/>这下可成不了黑须<SURNAME/>纯子那样了吧?""]"
merged_versions_conflict,script:453_8,script:453_8:diag3,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>うっさい!!<SURNAME/>パンツ野郎!!","
<SURNAME/>吵死了!!<SURNAME/>内裤男!!","[""\n<SURNAME/>吵死了!!<SURNAME/>你这胖次混蛋!!"", ""<SURNAME/>吵死了!!<SURNAME/>内裤混蛋!!""]","[""\n<SURNAME/>吵死了!!<SURNAME/>你这胖次混蛋!!"", ""<SURNAME/>吵死了!!<SURNAME/>内裤混蛋!!""]"
merged_versions_conflict,script:453_8,script:453_8:diag30,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>黒須<SURNAME/>純子ってね、この学園のOGなんだって!
<SURNAME/>10年くらい前に、なんかフォーカスされて
<SURNAME/>消えちゃったけど、最近復活したじゃん?","
<SURNAME/>黑须<SURNAME/>纯子啊，是这个学园的毕业生!
<SURNAME/>大约10年前，因为什么被关注
<SURNAME/>就消失了，但最近不是复活了吗?","[""\n<SURNAME/>黑须<SURNAME/>纯子啊，是这个学园的毕业生哦! \n<SURNAME/>大约10年前，因为什么事情成为了焦点 \n<SURNAME/>然后就消失了，但最近不是复活了吗?"", ""<SURNAME/>黑须<SURNAME/>纯子啊，是这个学园的毕业生! <SURNAME/>大约10年前，因为什么事情成为焦点 <SURNAME/>然后就消失了，但最近不是复活了吗?""]","[""\n<SURNAME/>黑须<SURNAME/>纯子啊，是这个学园的毕业生哦! \n<SURNAME/>大约10年前，因为什么事情成为了焦点 \n<SURNAME/>然后就消失了，但最近不是复活了吗?"", ""<SURNAME/>黑须<SURNAME/>纯子啊，是这个学园的毕业生! <SURNAME/>大约10年前，因为什么事情成为焦点 <SURNAME/>然后就消失了，但最近不是复活了吗?""]"
merged_versions_conflict,script:453_8,script:453_8:diag31,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>別にケンカしてもいいんだけどさ、
<SURNAME/>エンブレム壊した方ガマエムキじゃん?
<SURNAME/>早く<c12/>も壊してよ。","
<SURNAME/>打架倒无所谓，
<SURNAME/>但破坏纹章不是更积极吗?
<SURNAME/>快让<c12/>也破坏吧。","[""\n<SURNAME/>我是不反对打架， \n<SURNAME/>但是现在破坏徽章才是更正确的吧? \n<SURNAME/>快，<c12/>，你也来破坏它吧。"", ""<SURNAME/>我是不反对打架， <SURNAME/>但是现在破坏徽章才更正确吧? <SURNAME/>快，<c12/>，你也来破坏它吧。"", ""<SURNAME/>我是不反对打架， <SURNAME/>但是现在破坏校徽才更正确吧? <SURNAME/>快，<c12/>，你也来破坏它吧。""]","[""\n<SURNAME/>我是不反对打架， \n<SURNAME/>但是现在破坏徽章才是更正确的吧? \n<SURNAME/>快，<c12/>，你也来破坏它吧。"", ""<SURNAME/>我是不反对打架， <SURNAME/>但是现在破坏徽章才更正确吧? <SURNAME/>快，<c12/>，你也来破坏它吧。"", ""<SURNAME/>我是不反对打架， <SURNAME/>但是现在破坏校徽才更正确吧? <SURNAME/>快，<c12/>，你也来破坏它吧。""]"
multiple_versions_review,script:453_8,script:453_8:diag32,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>んーと、今<c12/>ガ壊したので、
<SURNAME/>この教室のエンブレムは最後なんじゃん?
<SURNAME/>早く他の教室のも壊してよ。",<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个徽章了吧? <SURNAME/>快去把其他教室的也破坏掉吧。,"[""<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个徽章了吧? <SURNAME/>快去把其他教室的也破坏掉吧。"", ""<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个校徽了吧? <SURNAME/>快去把其他教室的也破坏掉吧。""]","[""<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个徽章了吧? <SURNAME/>快去把其他教室的也破坏掉吧。"", ""<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个校徽了吧? <SURNAME/>快去把其他教室的也破坏掉吧。""]"
merged_versions_conflict,script:453_8,script:453_8:diag33,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>あ〜そう言えば、2階の職員室にもエンブレム
<SURNAME/>飾ってあったっけ…<pause:15/>だけどあそこ先生いるし、
<SURNAME/>なんか言われたらイヤじゃん?",<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>徽章来着…<pause:15/>但那里有老师在，<SURNAME/>被说了什么的话，不是很讨厌吗?,"[""<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>徽章来着…<pause:15/>但那里有老师在， <SURNAME/>被说了什么的话，不是很讨厌吗?"", ""<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>校徽来着…<pause:15/>但那里有老师在， <SURNAME/>被说了什么的话，不是很讨厌吗?""]","[""<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>徽章来着…<pause:15/>但那里有老师在， <SURNAME/>被说了什么的话，不是很讨厌吗?"", ""<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>校徽来着…<pause:15/>但那里有老师在， <SURNAME/>被说了什么的话，不是很讨厌吗?""]"
merged_versions_conflict,script:453_8,script:453_8:diag36,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>元に戻ったのはいいんだけど、
<SURNAME/>洋子だけなおらなきゃよかったのに!!
<SURNAME/>確かに、黒須<SURNAME/>純子似の美人なんだよねぇ…","
<SURNAME/>恢复原状是好事，
<SURNAME/>但洋子不恢复就好了!!
<SURNAME/>确实，她像黑须<SURNAME/>纯子一样漂亮呢…","[""\n<SURNAME/>恢复原状是好事， \n<SURNAME/>但要是洋子不恢复就好了!! \n<SURNAME/>确实，她像黑须<SURNAME/>纯子一样漂亮呢…"", ""<SURNAME/>恢复原状是好事， <SURNAME/>但要是洋子不恢复就好了!! <SURNAME/>确实，她像黑须<SURNAME/>纯子一样漂亮呢…""]","[""\n<SURNAME/>恢复原状是好事， \n<SURNAME/>但要是洋子不恢复就好了!! \n<SURNAME/>确实，她像黑须<SURNAME/>纯子一样漂亮呢…"", ""<SURNAME/>恢复原状是好事， <SURNAME/>但要是洋子不恢复就好了!! <SURNAME/>确实，她像黑须<SURNAME/>纯子一样漂亮呢…""]"
merged_versions_conflict,script:453_8,script:453_8:diag37,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>そう言えば黒須<SURNAME/>純子って、
<SURNAME/>この学園の先生と結婚してたって噂じゃん。
<SURNAME/>もう10年以上前のことらしいけど…","
<SURNAME/>说起来黑须<SURNAME/>纯子，
<SURNAME/>传闻和这个学园的老师结婚了。
<SURNAME/>好像是10多年前的事了…","[""\n<SURNAME/>说起来黑须<SURNAME/>纯子， \n<SURNAME/>传闻她和这个学园的老师结婚了。 \n<SURNAME/>好像已经是10多年前的事了…"", ""<SURNAME/>说起来黑须<SURNAME/>纯子， <SURNAME/>传闻和这个学园的老师结婚了。 <SURNAME/>好像已经是10多年前的事了…""]","[""\n<SURNAME/>说起来黑须<SURNAME/>纯子， \n<SURNAME/>传闻她和这个学园的老师结婚了。 \n<SURNAME/>好像已经是10多年前的事了…"", ""<SURNAME/>说起来黑须<SURNAME/>纯子， <SURNAME/>传闻和这个学园的老师结婚了。 <SURNAME/>好像已经是10多年前的事了…""]"
merged_versions_conflict,script:453_8,script:453_8:diag40,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>な、なんで!?<SURNAME/>どーして!?
<SURNAME/>あのリサとかいうガキは呪いにかからないの!?
<SURNAME/>おかしいわ!!<SURNAME/>不公平よ!!","
<SURNAME/>为、为什么!?<SURNAME/>为什么!?
<SURNAME/>那个叫丽莎的小鬼为什么没中诅咒!?
<SURNAME/>奇怪啊!!<SURNAME/>不公平啊!!","[""\n<SURNAME/>为、为什么!?<SURNAME/>为什么!? \n<SURNAME/>那个叫莉莎的小鬼为什么没中诅咒!? \n<SURNAME/>太奇怪了吧!!<SURNAME/>这不公平啊!!"", ""<SURNAME/>为、为什么!?<SURNAME/>为什么!? <SURNAME/>那个叫莉莎的小鬼为什么没中诅咒!? <SURNAME/>太奇怪了吧!!<SURNAME/>这不公平啊!!"", ""<SURNAME/>为、为什么!?<SURNAME/>为什么!? <SURNAME/>那个叫丽莎的小鬼为什么没中诅咒!? <SURNAME/>太奇怪了吧!!<SURNAME/>这不公平啊!!""]","[""\n<SURNAME/>为、为什么!?<SURNAME/>为什么!? \n<SURNAME/>那个叫莉莎的小鬼为什么没中诅咒!? \n<SURNAME/>太奇怪了吧!!<SURNAME/>这不公平啊!!"", ""<SURNAME/>为、为什么!?<SURNAME/>为什么!? <SURNAME/>那个叫莉莎的小鬼为什么没中诅咒!? <SURNAME/>太奇怪了吧!!<SURNAME/>这不公平啊!!"", ""<SURNAME/>为、为什么!?<SURNAME/>为什么!? <SURNAME/>那个叫丽莎的小鬼为什么没中诅咒!? <SURNAME/>太奇怪了吧!!<SURNAME/>这不公平啊!!""]"
merged_versions_conflict,script:453_8,script:453_8:diag41,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>ハッ!?<SURNAME/>そ、そうだわ!!
<SURNAME/>そいつガ呪いの元凶なのよ!!
<SURNAME/>私に嫉妬して、ジヨーカー様にお願いしたのよ!","
<SURNAME/>哈!?<SURNAME/>对、对了!!
<SURNAME/>那家伙是诅咒的元凶!!
<SURNAME/>她嫉妒我，向小丑大人许愿了!","[""\n<SURNAME/>哈!?<SURNAME/>对、对了!! \n<SURNAME/>那家伙一定是诅咒的元凶!! \n<SURNAME/>她因为嫉妒我，所以向JOKER大人许愿了!"", ""<SURNAME/>哈!?<SURNAME/>对、对了!! <SURNAME/>那家伙是诅咒的元凶!! <SURNAME/>她因为嫉妒我，所以向JOKER大人许愿了!""]","[""\n<SURNAME/>哈!?<SURNAME/>对、对了!! \n<SURNAME/>那家伙一定是诅咒的元凶!! \n<SURNAME/>她因为嫉妒我，所以向JOKER大人许愿了!"", ""<SURNAME/>哈!?<SURNAME/>对、对了!! <SURNAME/>那家伙是诅咒的元凶!! <SURNAME/>她因为嫉妒我，所以向JOKER大人许愿了!""]"
merged_versions_conflict,script:453_8,script:453_8:diag42,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>絶対、そのリサってガキガ呪いの元凶よ!!
<SURNAME/>じゃなきゃ、なんで呪いにかかんないの!?
<SURNAME/>私の顔を返してよ!!","
<SURNAME/>绝对，那个叫丽莎的小鬼是诅咒的元凶!!
<SURNAME/>不然，为什么没中诅咒!?
<SURNAME/>还我的脸来!!","[""\n<SURNAME/>绝对是，那个叫莉莎的小鬼绝对是诅咒的元凶!! \n<SURNAME/>不然为什么就你没中诅咒!? \n<SURNAME/>把我的脸还回来!!"", ""<SURNAME/>绝对是，那个叫莉莎的小鬼绝对是诅咒的元凶!! <SURNAME/>不然为什么就你没中诅咒!? <SURNAME/>把我的脸还回来!!"", ""<SURNAME/>绝对是，那个叫丽莎的小鬼绝对是诅咒的元凶!! <SURNAME/>不然为什么就你没中诅咒!? <SURNAME/>把我的脸还回来!!""]","[""\n<SURNAME/>绝对是，那个叫莉莎的小鬼绝对是诅咒的元凶!! \n<SURNAME/>不然为什么就你没中诅咒!? \n<SURNAME/>把我的脸还回来!!"", ""<SURNAME/>绝对是，那个叫莉莎的小鬼绝对是诅咒的元凶!! <SURNAME/>不然为什么就你没中诅咒!? <SURNAME/>把我的脸还回来!!"", ""<SURNAME/>绝对是，那个叫丽莎的小鬼绝对是诅咒的元凶!! <SURNAME/>不然为什么就你没中诅咒!? <SURNAME/>把我的脸还回来!!""]"
merged_versions_conflict,script:453_8,script:453_8:diag43,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>そんなに、私の方ガキレイだって認めたくないの?
<SURNAME/>よっぽど自信ガないのね!!
<SURNAME/>みんな困ってるんだから、早く戻しなさいよ!!","
<SURNAME/>你就那么不想承认我比较漂亮?
<SURNAME/>真是没自信呢!!
<SURNAME/>大家都困扰着，快恢复原状啊!!","[""\n<SURNAME/>你就那么不想承认我比你漂亮吗? \n<SURNAME/>真是没自信呢!! \n<SURNAME/>现在大家都很困扰，你倒是快点让大家恢复原状啊!!"", ""<SURNAME/>你就那么不想承认我比你漂亮吗? <SURNAME/>真是没自信呢!! <SURNAME/>现在大家都很困扰，你倒是快点让恢复原状啊!!""]","[""\n<SURNAME/>你就那么不想承认我比你漂亮吗? \n<SURNAME/>真是没自信呢!! \n<SURNAME/>现在大家都很困扰，你倒是快点让大家恢复原状啊!!"", ""<SURNAME/>你就那么不想承认我比你漂亮吗? <SURNAME/>真是没自信呢!! <SURNAME/>现在大家都很困扰，你倒是快点让恢复原状啊!!""]"
multiple_versions_review,script:453_8,script:453_8:diag48,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>んーと、今<c12/>ガ壊したので、
<SURNAME/>この教室のエンブレムは最後なんじゃん?
<SURNAME/>早く他の教室のも壊してよ。",<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个徽章了吧? <SURNAME/>快去把其他教室的也破坏掉吧。,"[""<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个徽章了吧? <SURNAME/>快去把其他教室的也破坏掉吧。"", ""<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个校徽了吧? <SURNAME/>快去把其他教室的也破坏掉吧。""]","[""<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个徽章了吧? <SURNAME/>快去把其他教室的也破坏掉吧。"", ""<SURNAME/>嗯—，刚刚<c12/>破坏的这个 <SURNAME/>是这个教室的最后一个校徽了吧? <SURNAME/>快去把其他教室的也破坏掉吧。""]"
multiple_versions_review,script:453_8,script:453_8:diag49,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>あ〜そう言えば、2階の職員室にもエンブレム
<SURNAME/>飾ってあったっけ…<pause:15/>だけどあそこ先生いるし、
<SURNAME/>なんか言われたらイヤじゃん?",<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>徽章来着…<pause:15/>但那里有老师在，<SURNAME/>被说了什么的话，不是很讨厌吗?,"[""<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>徽章来着…<pause:15/>但那里有老师在，<SURNAME/>被说了什么的话，不是很讨厌吗?"", ""<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>校徽来着…<pause:15/>但那里有老师在， <SURNAME/>被说了什么的话，不是很讨厌吗?""]","[""<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>徽章来着…<pause:15/>但那里有老师在，<SURNAME/>被说了什么的话，不是很讨厌吗?"", ""<SURNAME/>啊〜说起来，2楼的职员室也装饰着<SURNAME/>校徽来着…<pause:15/>但那里有老师在， <SURNAME/>被说了什么的话，不是很讨厌吗?""]"
merged_versions_conflict,script:453_8,script:453_8:diag5,frontend/public/games/p2is/groups/script_453_8.json,"
<SURNAME/>お!?<pause:30/>
<SURNAME/>ギンコガまたキレた〜♪
<SURNAME/>人の不倫見て我ガ不倫なおせ〜♪","
<SURNAME/>哦！？<pause:30/>
<SURNAME/>银子又发飙啦～♪
<SURNAME/>看人出轨改自己出轨～♪","[""\n<SURNAME/>哦？！<pause:30/> \n<SURNAME/>银子又发飙啦～♪ \n<SURNAME/>看见别人出轨，自己也学着出轨～♪"", ""<SURNAME/>哦！？<pause:30/> <SURNAME/>银子又发飙啦～♪ <SURNAME/>看人出轨，修正自己出轨～♪""]","[""\n<SURNAME/>哦？！<pause:30/> \n<SURNAME/>银子又发飙啦～♪ \n<SURNAME/>看见别人出轨，自己也学着出轨～♪"", ""<SURNAME/>哦！？<pause:30/> <SURNAME/>银子又发飙啦～♪ <SURNAME/>看人出轨，修正自己出轨～♪""]"
